# r  vx
2.896947532469079863e-06 -1.043059106708038416e+04
2.909655820472378946e-06 -1.038528008235716334e+04
2.922419857011737438e-06 -1.034016699884293303e+04
2.935239886644035494e-06 -1.029525095217591843e+04
2.948116154998972165e-06 -1.025053108177396098e+04
2.961048908783772362e-06 -1.020600653080996926e+04
2.974038395787912028e-06 -1.016167644620156534e+04
2.987084864887864911e-06 -1.011753997859023912e+04
3.000188566051875169e-06 -1.007359628233031981e+04
3.013349750344742688e-06 -1.002984451546711534e+04
3.026568669932634644e-06 -9.986283839722596895e+03
3.039845578087918261e-06 -9.942913420483357186e+03
3.053180729194010909e-06 -9.899732426776032298e+03
3.066574378750256484e-06 -9.856740031262395860e+03
3.080026783376819557e-06 -9.813935410214857257e+03
3.093538200819602402e-06 -9.771317743504512691e+03
3.107108889955182353e-06 -9.728886214578686122e+03
3.120739110795774992e-06 -9.686640010462126156e+03
3.134429124494211314e-06 -9.644578321723816771e+03
3.148179193348945388e-06 -9.602700342464575442e+03
3.161989580809078107e-06 -9.561005270313446090e+03
3.175860551479404658e-06 -9.519492306395315609e+03
3.189792371125485286e-06 -9.478160655331710586e+03
3.203785306678736808e-06 -9.437009525214249152e+03
3.217839626241546149e-06 -9.396038127593901663e+03
3.231955599092408873e-06 -9.355245677464041364e+03
3.246133495691087184e-06 -9.314631393249486791e+03
3.260373587683792076e-06 -9.274194496786403761e+03
3.274676147908388776e-06 -9.233934213310440100e+03
3.289041450399623780e-06 -9.193849771440653058e+03
3.303469770394375191e-06 -9.153940403165865064e+03
3.317961384336925074e-06 -9.114205343829822596e+03
3.332516569884259338e-06 -9.074643832114132238e+03
3.347135605911384567e-06 -9.035255110027201226e+03
3.361818772516672372e-06 -8.996038422887781053e+03
3.376566351027224921e-06 -8.956993019308842122e+03
3.391378624004267997e-06 -8.918118151189291893e+03
3.406255875248562270e-06 -8.879413073690890087e+03
3.421198389805840401e-06 -8.840877045229417490e+03
3.436206453972269979e-06 -8.802509327466488685e+03
3.451280355299940179e-06 -8.764309185276979406e+03
3.466420382602367053e-06 -8.726275886752309816e+03
3.481626825960032700e-06 -8.688408703185386912e+03
3.496899976725936298e-06 -8.650706909043152336e+03
3.512240127531183672e-06 -8.613169781966582377e+03
3.527647572290587881e-06 -8.575796602749918748e+03
3.543122606208306216e-06 -8.538586655330420399e+03
3.558665525783490761e-06 -8.501539226770732057e+03
3.574276628815973253e-06 -8.464653607245078092e+03
3.589956214411967733e-06 -8.427929090036432171e+03
3.605704582989806226e-06 -8.391364971506294751e+03
3.621522036285688827e-06 -8.354960551089796354e+03
3.637408877359468091e-06 -8.318715131288337943e+03
3.653365410600456709e-06 -8.282628017643221028e+03
3.669391941733256369e-06 -8.246698518731091099e+03
3.685488777823617952e-06 -8.210925946148065123e+03
3.701656227284323754e-06 -8.175309614500330099e+03
3.717894599881097233e-06 -8.139848841381820421e+03
3.734204206738536898e-06 -8.104542947369364811e+03
3.750585360346079001e-06 -8.069391256011612313e+03
3.767038374563983090e-06 -8.034393093802900694e+03
3.783563564629347641e-06 -7.999547790188043109e+03
3.800161247162147709e-06 -7.964854677533670838e+03
3.816831740171302221e-06 -7.930313091128329688e+03
3.833575363060768382e-06 -7.895922369157704452e+03
3.850392436635658945e-06 -7.861681852703086406e+03
3.867283283108389554e-06 -7.827590885722238454e+03
3.884248226104854460e-06 -7.793648815036254746e+03
3.901287590670623416e-06 -7.759854990320880461e+03
3.918401703277172446e-06 -7.726208764090709337e+03
3.935590891828138344e-06 -7.692709491693503878e+03
3.952855485665599417e-06 -7.659356531282548531e+03
3.970195815576388426e-06 -7.626149243826371276e+03
3.987612213798429235e-06 -7.593086993077313309e+03
4.005105014027100575e-06 -7.560169145562870654e+03
4.022674551421633678e-06 -7.527395070589368515e+03
4.040321162611529403e-06 -7.494764140207719720e+03
4.058045185703010931e-06 -7.462275729212936312e+03
4.075846960285501874e-06 -7.429929215135762206e+03
4.093726827438129792e-06 -7.397723978219726632e+03
4.111685129736264443e-06 -7.365659401418347443e+03
4.129722211258082287e-06 -7.333734870380465509e+03
4.147838417591153861e-06 -7.301949773434919734e+03
4.166034095839067576e-06 -7.270303501586580751e+03
4.184309594628085705e-06 -7.238795448497965481e+03
4.202665264113816457e-06 -7.207425010477821161e+03
4.221101455987922481e-06 -7.176191586475906661e+03
4.239618523484869179e-06 -7.145094578063130029e+03
4.258216821388679787e-06 -7.114133389427362999e+03
4.276896706039742142e-06 -7.083307427355865002e+03
4.295658535341631521e-06 -7.052616101228818479e+03
4.314502668767971618e-06 -7.022058823005740123e+03
4.333429467369316680e-06 -6.991635007212051278e+03
4.352439293780076004e-06 -6.961344070935963828e+03
4.371532512225456219e-06 -6.931185433806155743e+03
4.390709488528439989e-06 -6.901158517985520120e+03
4.409970590116801143e-06 -6.871262748167979225e+03
4.429316186030137586e-06 -6.841497551551515244e+03
4.448746646926946567e-06 -6.811862357841714584e+03
4.468262345091721968e-06 -6.782356599233894485e+03
4.487863654442094791e-06 -6.752979710398749376e+03
4.507550950535988048e-06 -6.723731128483223983e+03
4.527324610578816534e-06 -6.694610293088250728e+03
4.547185013430719653e-06 -6.665616646263801158e+03
4.567132539613809466e-06 -6.636749632494362231e+03
4.587167571319469584e-06 -6.608008698696336978e+03
4.607290492415676068e-06 -6.579393294194755072e+03
4.627501688454347984e-06 -6.550902870721379259e+03
4.647801546678742844e-06 -6.522536882410189719e+03
4.668190456030868151e-06 -6.494294785769783630e+03
4.688668807158936974e-06 -6.466176039685609794e+03
4.709236992424853186e-06 -6.438180105409363932e+03
4.729895405911727183e-06 -6.410306446540444995e+03
4.750644443431429725e-06 -6.382554529026085220e+03
4.771484502532170340e-06 -6.354923821144621797e+03
4.792415982506119774e-06 -6.327413793494727543e+03
4.813439284397057002e-06 -6.300023918989562844e+03
4.834554811008054361e-06 -6.272753672841483422e+03
4.855762966909194020e-06 -6.245602532560172222e+03
4.877064158445322562e-06 -6.218569977933200789e+03
4.898458793743831836e-06 -6.191655491018390421e+03
4.919947282722482146e-06 -6.164858556142300586e+03
4.941530037097256793e-06 -6.138178659878754843e+03
4.963207470390245409e-06 -6.111615291043233810e+03
4.984979997937573030e-06 -6.085167940688968883e+03
5.006848036897354585e-06 -6.058836102087685504e+03
5.028812006257688348e-06 -6.032619270724475427e+03
5.050872326844684109e-06 -6.006516944291228356e+03
5.073029421330524395e-06 -5.980528622669402466e+03
5.095283714241563793e-06 -5.954653807927611524e+03
