# r  vx
5.659683393939654730e-06 -5.417429214501166825e+03
5.684511212107413063e-06 -5.393829224120374420e+03
5.709447944592821613e-06 -5.370332309637501567e+03
5.734494069179651754e-06 -5.346938020859050084e+03
5.759650065747610456e-06 -5.323645909551827572e+03
5.784916416281531436e-06 -5.300455529441729595e+03
5.810293604880616289e-06 -5.277366436208068080e+03
5.835782117767702726e-06 -5.254378187465152223e+03
5.861382443298586163e-06 -5.231490342761228021e+03
5.887095071971371820e-06 -5.208702463571200497e+03
5.912920496435877632e-06 -5.186014113282492872e+03
5.938859211503070191e-06 -5.163424857187779708e+03
5.964911714154543052e-06 -5.140934262483645398e+03
5.991078503552044154e-06 -5.118541898251261046e+03
6.017360081047037977e-06 -5.096247335457698682e+03
6.043756950190306661e-06 -5.074050146943061918e+03
6.070269616741605334e-06 -5.051949907412525135e+03
6.096898588679347933e-06 -5.029946193428769220e+03
6.123644376210339615e-06 -5.008038583404295423e+03
6.150507491779553207e-06 -4.986226657592750598e+03
6.177488450079950558e-06 -4.964509998081955018e+03
6.204587768062336917e-06 -4.942888188783897931e+03
6.231805964945276301e-06 -4.921360815426517547e+03
6.259143562225025499e-06 -4.899927465551380919e+03
6.286601083685539224e-06 -4.878587728496987438e+03
6.314179055408498981e-06 -4.857341195398259515e+03
6.341878005783393612e-06 -4.836187459175798722e+03
6.369698465517641334e-06 -4.815126114526556194e+03
6.397640967646763455e-06 -4.794156757917746290e+03
6.425706047544591964e-06 -4.773278987580543799e+03
6.453894242933529648e-06 -4.752492403502117668e+03
6.482206093894852546e-06 -4.731796607412156845e+03
6.510642142879056463e-06 -4.711191202783480549e+03
6.539202934716250908e-06 -4.690675794820357623e+03
6.567889016626601314e-06 -4.670249990450368387e+03
6.596700938230807687e-06 -4.649913398318973123e+03
6.625639251560639155e-06 -4.629665628778875544e+03
6.654704511069510863e-06 -4.609506293887889115e+03
6.683897273643104078e-06 -4.589435007396006768e+03
6.713218098610041340e-06 -4.569451384739340028e+03
6.742667547752595505e-06 -4.549555043035928975e+03
6.772246185317463999e-06 -4.529745601076238927e+03
6.801954578026567646e-06 -4.510022679311618958e+03
6.831793295087918096e-06 -4.490385899856291871e+03
6.861762908206519989e-06 -4.470834886472607650e+03
6.891863991595326478e-06 -4.451369264565681078e+03
6.922097121986236258e-06 -4.431988661177536414e+03
6.952462878641150734e-06 -4.412692704978502661e+03
6.982961843363067614e-06 -4.393481026261884836e+03
7.013594600507231244e-06 -4.374353256934459750e+03
7.044361736992325309e-06 -4.355309030512346908e+03
7.075263842311719733e-06 -4.336347982109961777e+03
7.106301508544769251e-06 -4.317469748436675218e+03
7.137475330368146709e-06 -4.298673967789883136e+03
7.168785905067253450e-06 -4.279960280044089814e+03
7.200233832547645782e-06 -4.261328326648701477e+03
7.231819715346539383e-06 -4.242777750618139180e+03
7.263544158644355207e-06 -4.224308196526951178e+03
7.295407770276307740e-06 -4.205919310500721622e+03
7.327411160744052553e-06 -4.187610740212097880e+03
7.359554943227390599e-06 -4.169382134871709241e+03
7.391839733596004707e-06 -4.151233145221151972e+03
7.424266150421271450e-06 -4.133163423530828368e+03
7.456834814988105215e-06 -4.115172623586151531e+03
7.489546351306863240e-06 -4.097260400687401670e+03
7.522401386125304038e-06 -4.079426411638220088e+03
7.555400548940594923e-06 -4.061670314742399114e+03
7.588544472011367842e-06 -4.043991769797197321e+03
7.621833790369844643e-06 -4.026390438083512890e+03
7.655269141833992847e-06 -4.008865982362083287e+03
7.688851167019751726e-06 -3.991418066868946426e+03
7.722580509353304957e-06 -3.974046357303430796e+03
7.756457815083410035e-06 -3.956750520826063621e+03
7.790483733293777666e-06 -3.939530226053870592e+03
7.824658915915514671e-06 -3.922385143045912628e+03
7.858984017739600788e-06 -3.905314943306521400e+03
7.893459696429451863e-06 -3.888319299772232625e+03
7.928086612533510148e-06 -3.871397886811725584e+03
7.962865429497897277e-06 -3.854550380211841002e+03
7.997796813679140094e-06 -3.837776457176293661e+03
8.032881434356918491e-06 -3.821075796320589689e+03
8.068119963746906437e-06 -3.804448077662961623e+03
8.103513077013640094e-06 -3.787892982618154292e+03
8.139061452283462180e-06 -3.771410193993756820e+03
8.174765770657503594e-06 -3.754999395982326405e+03
8.210626716224746357e-06 -3.738660274154282888e+03
8.246644976075118743e-06 -3.722392515457126592e+03
8.282821240312671725e-06 -3.706195808201225645e+03
8.319156202068787601e-06 -3.690069842060379870e+03
8.355650557515471643e-06 -3.674014308065456589e+03
8.392305005878689472e-06 -3.658028898592759560e+03
8.429120249451753567e-06 -3.642113307365440960e+03
8.466096993608792786e-06 -3.626267229444197710e+03
8.503235946818260845e-06 -3.610490361218699036e+03
8.540537820656504093e-06 -3.594782400408259946e+03
8.578003329821410600e-06 -3.579143046050955491e+03
8.615633192146091433e-06 -3.563571998498785433e+03
8.653428128612634780e-06 -3.548068959412316872e+03
8.691388863365926134e-06 -3.532633631756593786e+03
8.729516123727521003e-06 -3.517265719793867447e+03
8.767810640209571825e-06 -3.501964929076625140e+03
8.806273146528837892e-06 -3.486730966443703892e+03
8.844904379620735933e-06 -3.471563540015325998e+03
8.883705079653458458e-06 -3.456462359186972208e+03
8.922675990042154787e-06 -3.441427134620918423e+03
8.961817857463183222e-06 -3.426457578245469904e+03
9.001131431868408965e-06 -3.411553403246739890e+03
9.040617466499569800e-06 -3.396714324061958450e+03
9.080276717902723081e-06 -3.381940056377599376e+03
9.120109945942724916e-06 -3.367230317120902782e+03
9.160117913817799137e-06 -3.352584824456451770e+03
9.200301388074153694e-06 -3.338003297777411717e+03
9.240661138620671599e-06 -3.323485457704949567e+03
9.281197938743661156e-06 -3.309031026079861931e+03
9.321912565121672265e-06 -3.294639725956657458e+03
9.362805797840380477e-06 -3.280311281600876100e+03
9.403878420407521887e-06 -3.266045418482075547e+03
9.445131219767922883e-06 -3.251841863269285568e+03
9.486564986318558697e-06 -3.237700343822534251e+03
9.528180513923713602e-06 -3.223620589194258628e+03
9.569978599930181767e-06 -3.209602329618918247e+03
9.611960045182547726e-06 -3.195645296507188505e+03
9.654125654038526151e-06 -3.181749222445848318e+03
9.696476234384384624e-06 -3.167913841188293645e+03
9.739012597650403683e-06 -3.154138887650715787e+03
9.781735558826443595e-06 -3.140424097907465239e+03
9.824645936477548395e-06 -3.126769209184829833e+03
9.867744552759627854e-06 -3.113173959857487262e+03
9.911032233435217376e-06 -3.099638089442909859e+03
9.954509807889293796e-06 -3.086161338595971756e+03
9.998178109145170801e-06 -3.072743449104097181e+03
1.004203797388045195e-05 -3.059384163883029942e+03
1.008609024244307007e-05 -3.046083226970436954e+03
1.013033575886738263e-05 -3.032840383522965567e+03
1.017477537089034830e-05 -3.019655379810191334e+03
1.021940992996775956e-05 -3.006527963208878646e+03
1.026424029129056667e-05 -2.993457882199491905e+03
1.030926731380126440e-05 -2.980444886363439309e+03
1.035449186021033463e-05 -2.967488726371464509e+03
1.039991479701279056e-05 -2.954589153986318706e+03
1.044553699450477184e-05 -2.941745922055059509e+03
1.049135932680022261e-05 -2.928958784502567141e+03
1.053738267184763734e-05 -2.916227496330344820e+03
1.058360791144687953e-05 -2.903551813607201893e+03
1.063003593126608172e-05 -2.890931493471386602e+03
1.067666762085861321e-05 -2.878366294117983671e+03
1.072350387368012413e-05 -2.865855974799244905e+03
1.077054558710566220e-05 -2.853400295822259523e+03
1.081779366244686079e-05 -2.840999018535707819e+03
1.086524900496922852e-05 -2.828651905333078957e+03
1.091291252390946431e-05 -2.816358719647098496e+03
1.096078513249290458e-05 -2.804119225941619789e+03
1.100886774795100429e-05 -2.791933189709767703e+03
1.105716129153891970e-05 -2.779800377469779960e+03
1.110566668855315031e-05 -2.767720556757875784e+03
1.115438486834928086e-05 -2.755693496127148137e+03
1.120331676435977236e-05 -2.743718965141477383e+03
1.125246331411185828e-05 -2.731796734369708247e+03
1.130182545924550495e-05 -2.719926575385092292e+03
1.135140414553144495e-05 -2.708108260756301661e+03
1.140120032288931037e-05 -2.696341564047068459e+03
1.145121494540582370e-05 -2.684626259808870145e+03
1.150144897135308525e-05 -2.672962123578502997e+03
