# r  R1s dR1s  R2s dR2s  R3s dR3s  R2p dR2p  R3p dR3p
# Si Koga 1999 per-orbital radial wavefunctions and derivatives.
# Occupations: 1s=2, 2s=2, 3s=2, 2p=6, 3p=2
# Column index: 0=r, 1-2=R1s/dR1s, 3-4=R2s/dR2s, 5-6=R3s/dR3s, 7-8=R2p/dR2p, 9-10=R3p/dR3p
1.261108587454008393e-06 -1.015618847043250668e+02 1.421979174526663883e+03 -2.702880114932438005e+01 3.782170203188204027e+02 6.923387149619105507e+00 -9.685109502518162117e+01 1.074451972045368652e-04 8.519825274946774130e+01 -2.295446136246427190e-05 -1.820165133297016880e+01
1.266640800569079994e-06 -1.015618768376335197e+02 1.421979062129111981e+03 -2.702879905694730311e+01 3.782169964856443016e+02 6.923386613818227175e+00 -9.685108906198115619e+01 1.079165320775157832e-04 8.519824614709764887e+01 -2.305515677278645255e-05 -1.820164992375674373e+01
1.272197282317523175e-06 -1.015618689364331431e+02 1.421978949238506175e+03 -2.702879695539152749e+01 3.782169725479185445e+02 6.923386075666937423e+00 -9.685108307262157723e+01 1.083899345588080218e-04 8.519823951576483978e+01 -2.315629390444705088e-05 -1.820164850836148673e+01
1.277778139160631404e-06 -1.015618610005725060e+02 1.421978835852681641e+03 -2.702879484461681869e+01 3.782169485051843481e+02 6.923385535154921833e+00 -9.685107705698838743e+01 1.088654137182449471e-04 8.519823285534221213e+01 -2.325787469511391060e-05 -1.820164708675729059e+01
1.283383478026721836e-06 -1.015618530298996092e+02 1.421978721969467188e+03 -2.702879272458271487e+01 3.782169243569815080e+02 6.923384992271833127e+00 -9.685107101496620885e+01 1.093429786654423578e-04 8.519822616570219509e+01 -2.335990109095440717e-05 -1.820164565891691311e+01
1.289013406313182379e-06 -1.015618450242616859e+02 1.421978607586680710e+03 -2.702879059524862626e+01 3.782169001028469211e+02 6.923384447007267184e+00 -9.685106494643933672e+01 1.098226385499752046e-04 8.519821944671663516e+01 -2.346237504667272070e-05 -1.820164422481300548e+01
1.294668031888530828e-06 -1.015618369835054011e+02 1.421978492702131007e+03 -2.702878845657372509e+01 3.782168757423161765e+02 6.923383899350775472e+00 -9.685105885129145520e+01 1.103044025615527703e-04 8.519821269825676779e+01 -2.356529852554729507e-05 -1.820164278441808392e+01
1.300347463094480572e-06 -1.015618289074766949e+02 1.421978377313616647e+03 -2.702878630851707698e+01 3.782168512749224760e+02 6.923383349291863276e+00 -9.685105272940582211e+01 1.107882799301946220e-04 8.519820592019333105e+01 -2.366867349946841237e-05 -1.820164133770455450e+01
1.306051808748017515e-06 -1.015618207960208679e+02 1.421978261418927332e+03 -2.702878415103749532e+01 3.782168267001969184e+02 6.923382796820004792e+00 -9.685104658066516947e+01 1.112742799264076208e-04 8.519819911239645194e+01 -2.377250194897601119e-05 -1.820163988464470251e+01
1.311781178143483777e-06 -1.015618126489824817e+02 1.421978145015841619e+03 -2.702878198409365496e+01 3.782168020176688401e+02 6.923382241924599612e+00 -9.685104040495158984e+01 1.117624118613632565e-04 8.519819227473567480e+01 -2.387678586329757612e-05 -1.820163842521068531e+01
1.317535681054672622e-06 -1.015618044662054302e+02 1.421978028102130793e+03 -2.702877980764404242e+01 3.782167772268653039e+02 6.923381684595019792e+00 -9.685103420214680625e+01 1.122526850870762837e-04 8.519818540708006083e+01 -2.398152724038627793e-05 -1.820163695937454307e+01
1.323315427736931636e-06 -1.015617962475329961e+02 1.421977910675553858e+03 -2.702877762164695241e+01 3.782167523273112693e+02 6.923381124820593868e+00 -9.685102797213207282e+01 1.127451089965836149e-04 8.519817850929798908e+01 -2.408672808695924591e-05 -1.820163548710819157e+01
1.329120528929274171e-06 -1.015617879928076519e+02 1.421977792733861634e+03 -2.702877542606050554e+01 3.782167273185298200e+02 6.923380562590597087e+00 -9.685102171478796151e+01 1.132396930241243795e-04 8.519817158125728440e+01 -2.419239041853596221e-05 -1.820163400838342227e+01
1.334951095856502856e-06 -1.015617797018713020e+02 1.421977674274794254e+03 -2.702877322084263056e+01 3.782167022000415386e+02 6.923379997894250515e+00 -9.685101542999454693e+01 1.137364466453206059e-04 8.519816462282526004e+01 -2.429851625947695087e-05 -1.820163252317190938e+01
1.340807240231339038e-06 -1.015617713745651116e+02 1.421977555296082528e+03 -2.702877100595109638e+01 3.782166769713656436e+02 6.923379430720737027e+00 -9.685100911763144893e+01 1.142353793773587446e-04 8.519815763386854712e+01 -2.440510764302247369e-05 -1.820163103144518502e+01
1.346689074256564506e-06 -1.015617630107294929e+02 1.421977435795446809e+03 -2.702876878134345873e+01 3.782166516320184542e+02 6.923378861059198641e+00 -9.685100277757780418e+01 1.147365007791720709e-04 8.519815061425333624e+01 -2.451216661133154799e-05 -1.820162953317468890e+01
1.352596710627169563e-06 -1.015617546102042326e+02 1.421977315770596761e+03 -2.702876654697707082e+01 3.782166261815144708e+02 6.923378288898706323e+00 -9.685099640971198198e+01 1.152398204516235091e-04 8.519814356384507903e+01 -2.461969521552097445e-05 -1.820162802833170090e+01
1.358530262532514447e-06 -1.015617461728283786e+02 1.421977195219235000e+03 -2.702876430280916864e+01 3.782166006193662042e+02 6.923377714228311497e+00 -9.685099001391213847e+01 1.157453480376898516e-04 8.519813648250865867e+01 -2.472769551570473771e-05 -1.820162651688739430e+01
