# r  vx
6.922097121986236258e-06 -4.158211945499004287e+03
6.952462878641150734e-06 -4.140294030363700585e+03
6.982961843363067614e-06 -4.122454373439826668e+03
7.013594600507231244e-06 -4.104692632920375218e+03
7.044361736992325309e-06 -4.087008468494353110e+03
7.075263842311719733e-06 -4.069401541337369963e+03
7.106301508544769251e-06 -4.051871514099764227e+03
7.137475330368146709e-06 -4.034418050913292973e+03
7.168785905067253450e-06 -4.017040817370627792e+03
7.200233832547645782e-06 -3.999739480525590807e+03
7.231819715346539383e-06 -3.982513708889941427e+03
7.263544158644355207e-06 -3.965363172417537044e+03
7.295407770276307740e-06 -3.948287542509433933e+03
7.327411160744052553e-06 -3.931286491999559985e+03
7.359554943227390599e-06 -3.914359695147511957e+03
7.391839733596004707e-06 -3.897506827641979726e+03
7.424266150421271450e-06 -3.880727566582619147e+03
7.456834814988105215e-06 -3.864021590481481326e+03
7.489546351306863240e-06 -3.847388579256942648e+03
7.522401386125304038e-06 -3.830828214220230620e+03
7.555400548940594923e-06 -3.814340178079978159e+03
7.588544472011367842e-06 -3.797924154926778556e+03
7.621833790369844643e-06 -3.781579830231798041e+03
7.655269141833992847e-06 -3.765306890841460699e+03
7.688851167019751726e-06 -3.749105024968641374e+03
7.722580509353304957e-06 -3.732973922187903554e+03
7.756457815083410035e-06 -3.716913273430148365e+03
7.790483733293777666e-06 -3.700922770976453648e+03
7.824658915915514671e-06 -3.685002108449697971e+03
7.858984017739600788e-06 -3.669150980813749811e+03
7.893459696429451863e-06 -3.653369084364439914e+03
7.928086612533510148e-06 -3.637656116721365834e+03
7.962865429497897277e-06 -3.622011776827516769e+03
7.997796813679140094e-06 -3.606435764940531044e+03
8.032881434356918491e-06 -3.590927782624971769e+03
8.068119963746906437e-06 -3.575487532751061281e+03
8.103513077013640094e-06 -3.560114719487324692e+03
8.139061452283462180e-06 -3.544809048291390354e+03
8.174765770657503594e-06 -3.529570225909360488e+03
8.210626716224746357e-06 -3.514397960369268731e+03
8.246644976075118743e-06 -3.499291960971315802e+03
8.282821240312671725e-06 -3.484251938287191479e+03
8.319156202068787601e-06 -3.469277604153487118e+03
8.355650557515471643e-06 -3.454368671664122303e+03
8.392305005878689472e-06 -3.439524855165447207e+03
8.429120249451753567e-06 -3.424745870253386329e+03
8.466096993608792786e-06 -3.410031433763917448e+03
8.503235946818260845e-06 -3.395381263771982503e+03
8.540537820656504093e-06 -3.380795079582216204e+03
8.578003329821410600e-06 -3.366272601724735978e+03
8.615633192146091433e-06 -3.351813551952880971e+03
8.653428128612634780e-06 -3.337417653232508655e+03
8.691388863365926134e-06 -3.323084629741209028e+03
8.729516123727521003e-06 -3.308814206859369733e+03
8.767810640209571825e-06 -3.294606111168605366e+03
8.806273146528837892e-06 -3.280460070445624751e+03
8.844904379620735933e-06 -3.266375813652443412e+03
8.883705079653458458e-06 -3.252353070937352186e+03
