# r   n   gradn   gradn2   lapl   tau_KS   tauTF   s2   q   tau_vW
# H Z=1  Koga1999  E=-0.50000000 Ha  T_KS=0.5000000000 Ha
# Note: tau_KS = tau_vW exactly (single orbital) -> alpha_bar = 0 everywhere
6.415381062001050960e-01 8.823018876815577616e-02 -1.764603775363115523e-01 3.113826484025760538e-02 -1.971958345139384061e-01 4.411509438407788808e-02 5.020696110350720415e-02 5.271989391247527967e-01 -2.945744427362333440e-01 4.411509438407788808e-02
6.469560804355933836e-01 8.727929222637197115e-02 -1.745585844527439423e-01 3.047069940614573896e-02 -1.905132317709049006e-01 4.363964611318598558e-02 4.930836639319376852e-02 5.310211954522555677e-01 -2.897782552534566292e-01 4.363964611318598558e-02
6.524198110252757976e-01 8.633074320390335399e-02 -1.726614864078067080e-01 2.981198888855322165e-02 -1.839726846429474705e-01 4.316537160195167699e-02 4.841846915606105861e-02 5.349037962702485327e-01 -2.849728954409502246e-01 4.316537160195167699e-02
6.579296843947533002e-01 8.538462285563185039e-02 -1.707692457112637008e-01 2.916213528079395628e-02 -1.775724402216613540e-01 4.269231142781592520e-02 4.753732017777886204e-02 5.388479359142201996e-01 -2.801574208814996969e-01 4.269231142781592520e-02
6.634860902331023436e-01 8.444101241518991996e-02 -1.688820248303798399e-01 2.852113831080903272e-02 -1.713107518050753786e-01 4.222050620759495998e-02 4.666496820669940176e-02 5.428548373235614344e-01 -2.753308719395227699e-01 4.222050620759495998e-02
6.690894215204358231e-01 8.349999317262742082e-02 -1.669999863452548416e-01 2.788899543931530264e-02 -1.651858789278429773e-01 4.174999658631371041e-02 4.580145992713179071e-02 5.469257528393575152e-01 -2.704922711917592260e-01 4.174999658631371041e-02
6.747400745556970669e-01 8.256164645172167638e-02 -1.651232929034433528e-01 2.726570185927634435e-02 -1.591960873948606303e-01 4.128082322586083819e-02 4.494683993348209256e-02 5.510619650273964609e-01 -2.656406228398793812e-01 4.128082322586083819e-02
6.804384489846883044e-01 8.162605358693679480e-02 -1.632521071738735896e-01 2.665125049670990717e-02 -1.533396493183026288e-01 4.081302679346839740e-02 4.410115070528947134e-02 5.552647875272781475e-01 -2.607749121043532181e-01 4.081302679346839740e-02
6.861849478283355008e-01 8.069329590003794517e-02 -1.613865918000758903e-01 2.604563201284432195e-02 -1.476148431580520670e-01 4.034664795001897258e-02 4.326443258318759394e-02 5.595355659285479177e-01 -2.558941045988917806e-01 4.034664795001897258e-02
6.919799775111930007e-01 7.976345467636652975e-02 -1.595269093527330595e-01 2.544883480763511160e-02 -1.420199537655087996e-01 3.988172733818326487e-02 4.243672374582044271e-02 5.638756786748106986e-01 -2.509971456847494564e-01 3.988172733818326487e-02
6.978239478901869797e-01 7.883661114078423238e-02 -1.576732222815684648e-01 2.486084502465289725e-02 -1.365532724307564894e-01 3.941830557039211619e-02 4.161806018774245886e-02 5.682865379968156105e-01 -2.460829598041454902e-01 3.941830557039211619e-02
7.037172722836040339e-01 7.791284643329118853e-02 -1.558256928665823771e-01 2.428164655735046140e-02 -1.312130969330594366e-01 3.895642321664559427e-02 4.080847569832999483e-02 5.727695908755513488e-01 -2.411504497920312906e-01 3.895642321664559427e-02
7.096603675003226863e-01 7.699224158432738108e-02 -1.539844831686547622e-01 2.371122105671772187e-02 -1.259977315946691490e-01 3.849612079216369054e-02 4.000800184173347596e-02 5.773263200364177061e-01 -2.361984961654046422e-01 3.849612079216369054e-02
7.156536538692925831e-01 7.607487748976436703e-02 -1.521497549795287341e-01 2.314954794033062882e-02 -1.209054873379100115e-01 3.803743874488218352e-02 3.921666793789729127e-02 5.819582449755927867e-01 -2.312259563893344638e-01 3.803743874488218352e-02
7.216975552692623808e-01 7.516083488559587023e-02 -1.503216697711917405e-01 2.259660440279922036e-02 -1.159346817455155776e-01 3.758041744279793511e-02 3.843450104467463491e-02 5.866669230197528728e-01 -2.262316641188303612e-01 3.758041744279793511e-02
7.277924991587590986e-01 7.425019432233570527e-02 -1.485003886446714105e-01 2.205236542761845192e-02 -1.110836391241817878e-01 3.712509716116785263e-02 3.766152594106365881e-02 5.914539504203530917e-01 -2.212144284156516705e-01 3.712509716116785263e-02
7.339389166063202685e-01 7.334303613913256692e-02 -1.466860722782651338e-01 2.151680380042442220e-02 -1.063506905713051398e-01 3.667151806956628346e-02 3.689776511159106875e-02 5.963209634837141060e-01 -2.161730329391198802e-01 3.667151806956628346e-02
7.401372423209814366e-01 7.243944043761085805e-02 -1.448788808752217161e-01 2.098989012365668622e-02 -1.017341740448665099e-01 3.621972021880542902e-02 3.614323873186833791e-02 6.012696397382280011e-01 -2.111062351099538548e-01 3.621972021880542902e-02
7.463879146830212363e-01 7.153948705544768694e-02 -1.430789741108953739e-01 2.047159283262627028e-02 -9.723243443642443085e-02 3.576974352772384347e-02 3.539796465534500447e-02 6.063016991400270728e-01 -2.060127652461140324e-01 3.576974352772384347e-02
7.526913757749660316e-01 7.064325553969642846e-02 -1.412865110793928569e-01 1.996187821298740089e-02 -9.284382364717347347e-02 3.532162776984821423e-02 3.466195840128308975e-02 6.114189053185296041e-01 -2.008913256695919469e-01 3.532162776984821423e-02
7.590480714128569062e-01 6.975082511986738232e-02 -1.395016502397347646e-01 1.946071041960929088e-02 -8.856670066702665434e-02 3.487541255993369116e-02 3.393523314397536850e-02 6.166230668633296830e-01 -1.957405897830486463e-01 3.487541255993369116e-02
7.654584511777793310e-01 6.886227468077728286e-02 -1.377245493615545657e-01 1.896805149684328146e-02 -8.439943165667435077e-02 3.443113734038864143e-02 3.321779970323016778e-02 6.219160386539474006e-01 -1.905592011151490683e-01 3.443113734038864143e-02
7.719229684476611730e-01 6.797768273517856841e-02 -1.359553654703571368e-01 1.848386140017837728e-02 -8.034039003257065215e-02 3.398884136758928420e-02 3.250966653614347640e-02 6.272997232340346008e-01 -1.853457723333999108e-01 3.398884136758928420e-02
7.784420804293373797e-01 6.709712739618114985e-02 -1.341942547923622997e-01 1.800809801927745132e-02 -7.638795655479752034e-02 3.354856369809057492e-02 3.181083973017934802e-02 6.327760722316791986e-01 -1.800988842232462972e-01 3.354856369809057492e-02
7.850162481908864454e-01 6.622068634947890498e-02 -1.324413726989578100e-01 1.754071720238424559e-02 -7.254051941775241374e-02 3.311034317473945249e-02 3.112132299757783618e-02 6.383470878275271376e-01 -1.748170846321304150e-01 3.311034317473945249e-02
7.916459366942396603e-01 6.534843682539354104e-02 -1.306968736507870821e-01 1.708167278208980178e-02 -6.879647434360208758e-02 3.267421841269677052e-02 3.044111767110883882e-02 6.440148242725132199e-01 -1.694988873771601512e-01 3.267421841269677052e-02
7.983316148280658053e-01 6.448045557074980061e-02 -1.289609111414996012e-01 1.663091660244575554e-02 -6.515422467844678156e-02 3.224022778537490030e-02 2.977022270118969902e-02 6.497813894570524385e-01 -1.641427711149849034e-01 3.224022778537490030e-02
8.050737554409337360e-01 6.361681882059505577e-02 -1.272336376411901115e-01 1.618839854740966935e-02 -6.161218149113006914e-02 3.180840941029752789e-02 2.910863465438248004e-02 6.556489465336410305e-01 -1.587471781724069664e-01 3.180840941029752789e-02
8.118728353747548532e-01 6.275760226977801504e-02 -1.255152045395560301e-01 1.575406657060658688e-02 -5.816876367463352793e-02 3.137880113488900752e-02 2.845634771328652002e-02 6.616197155948715380e-01 -1.533105133362055172e-01 3.137880113488900752e-02
8.187293354985075711e-01 6.190288104440101052e-02 -1.238057620888020210e-01 1.532786672638904862e-02 -5.482239804998831345e-02 3.095144052220050526e-02 2.781335367784032800e-02 6.676959754089711874e-01 -1.478311426005779750e-01 3.095144052220050526e-02
8.256437407422480002e-01 6.105272967316061061e-02 -1.221054593463212212e-01 1.490974320217610533e-02 -5.157151947263510783e-02 3.052636483658030531e-02 2.717964196804549884e-02 6.738800652150486181e-01 -1.423073918705402563e-01 3.052636483658030531e-02
8.326165401314057357e-01 6.020722205859246196e-02 -1.204144441171849239e-01 1.449963835205065124e-02 -4.841457094116083382e-02 3.010361102929623098e-02 2.655519962812463372e-02 6.801743865803243638e-01 -1.367375456195542571e-01 3.010361102929623098e-02
8.396482268213717459e-01 5.936643144823563339e-02 -1.187328628964712668e-01 1.409749273159224305e-02 -4.535000370833755512e-02 2.968321572411781670e-02 2.594001133212329308e-02 6.865814053217251800e-01 -1.311198454995783080e-01 2.968321572411781670e-02
8.467392981323759171e-01 5.853043040573349676e-02 -1.170608608114669935e-01 1.370324513392164913e-02 -4.237627739438848407e-02 2.926521520286674838e-02 2.533405939096558188e-02 6.931036534943086913e-01 -1.254524889016612466e-01 2.926521520286674838e-02
8.538902555846611397e-01 5.769929078188681254e-02 -1.153985815637736251e-01 1.331683262693091410e-02 -3.949186010239905120e-02 2.884964539094340627e-02 2.473732376097044494e-02 6.997437314491035121e-01 -1.197336274651132210e-01 2.884964539094340627e-02
8.611016049339529355e-01 5.687308368567696448e-02 -1.137461673713539290e-01 1.293819059167206076e-02 -3.669522853579360033e-02 2.843654184283848224e-02 2.414978205383563545e-02 7.065043099630453627e-01 -1.139613655332100961e-01 2.843654184283848224e-02
8.683738562072302880e-01 5.605187945527603799e-02 -1.121037589105520760e-01 1.256725276187518371e-02 -3.398486811779138916e-02 2.802593972763801899e-02 2.357140954809373162e-02 7.133881324438110516e-01 -1.081337585532930606e-01 2.802593972763801899e-02
8.757075237387966782e-01 5.523574762906223456e-02 -1.104714952581244691e-01 1.220395126456581651e-02 -3.135927311275599205e-02 2.761787381453111728e-02 2.300217920204427821e-02 7.203980172124722081e-01 -1.022488114190360925e-01 2.761787381453111728e-02
8.831031262066570964e-01 5.442475691665817072e-02 -1.088495138333163414e-01 1.184821666174932543e-02 -2.881694674934781597e-02 2.721237845832908536e-02 2.244206166816348560e-02 7.275368598670097775e-01 -9.630447675255633666e-02 2.721237845832908536e-02
8.905611866692016987e-01 5.361897517001103924e-02 -1.072379503400220785e-01 1.149997799312904058e-02 -2.635640134538769219e-02 2.680948758500551962e-02 2.189102530899237134e-02 7.348076357298641836e-01 -9.029865312393924037e-02 2.680948758500551615e-02
8.980822326021996593e-01 5.281846935453329145e-02 -1.056369387090665829e-01 1.115916281982308987e-02 -2.397615843433614780e-02 2.640923467726664572e-02 2.134903621450211925e-02 7.422134023828351745e-01 -8.422918320564322381e-02 2.640923467726664572e-02
9.056667959361048847e-01 5.202330552032324862e-02 -1.040466110406464972e-01 1.082569726904358126e-02 -2.167474889329271126e-02 2.601165276016162431e-02 2.081605822093414090e-02 7.497573022927771502e-01 -7.809385185914428928e-02 2.601165276016162431e-02
9.133154130936778081e-01 5.123354877348503672e-02 -1.024670975469700734e-01 1.049950607970027983e-02 -1.945071307241341696e-02 2.561677438674251836e-02 2.029205293111056851e-02 7.574425655317031936e-01 -7.189038415105135360e-02 2.561677438674251836e-02
9.210286250279231535e-01 5.044926324756807828e-02 -1.008985264951361566e-01 1.018051264888969291e-02 -1.730260092564628316e-02 2.522463162378403914e-02 1.977697973620958297e-02 7.652725125950460283e-01 -6.561644329581463320e-02 2.522463162378403914e-02
9.288069772603498864e-01 4.967051207514588951e-02 -9.934102415029177902e-02 9.868639079228854610e-03 -1.522897214267895927e-02 2.483525603757294475e-02 1.927079583899789922e-02 7.732505573220080919e-01 -5.926962852201105719e-02 2.483525603757294475e-02
9.366510199195532405e-01 4.889735735955511031e-02 -9.779471471911022062e-02 9.563806226992153589e-03 -1.322839628199193318e-02 2.444867867977755516e-02 1.877345627851154108e-02 7.813802099220900077e-01 -5.284747285906036401e-02 2.444867867977755516e-02
9.445613077801233715e-01 4.812986014681532726e-02 -9.625972029363065452e-02 9.265933751008009756e-03 -1.129945290490821930e-02 2.406493007340766363e-02 1.828491395617413626e-02 7.896650801120719265e-01 -4.634744084108533696e-02 2.406493007340766363e-02
9.525384003018815271e-01 4.736808039775089463e-02 -9.473616079550178926e-02 8.974940162271169419e-03 -9.440731710527755505e-03 2.368404019887544731e-02 1.780511966334033178e-02 7.981088803679128318e-01 -3.976692612448003150e-02 2.368404019887544384e-02
9.605828616694482847e-01 4.661207696033609765e-02 -9.322415392067219531e-02 8.690742874225181394e-03 -7.650832671433377419e-03 2.330603848016804883e-02 1.733402211025033765e-02 8.067154292962231965e-01 -3.310324901559828087e-02 2.330603848016804883e-02
9.686952608321461877e-01 4.586190754228506444e-02 -9.172381508457012889e-02 8.413258253668414247e-03 -5.928366170050825001e-03 2.293095377114253222e-02 1.687156795637971898e-02 8.154886551301785413e-01 -2.635365390480396558e-02 2.293095377114253222e-02
9.768761715442388915e-01 4.511762868390838815e-02 -9.023525736781677631e-02 8.142401672236131843e-03 -4.271953135547124081e-03 2.255881434195419408e-02 1.641770184216706854e-02 8.244325993549600495e-01 -1.951530660296991321e-02 2.255881434195419408e-02
9.851261724055098146e-01 4.437929573125851818e-02 -8.875859146251703635e-02 7.878087558410002897e-03 -2.680225181145301505e-03 2.218964786562925909e-02 1.597236642210042579e-02 8.335514204680221084e-01 -1.258529157631628655e-02 2.218964786562926256e-02
9.934458469021847371e-01 4.364696280958588193e-02 -8.729392561917176385e-02 7.620229450005492136e-03 -1.151824741733864510e-03 2.182348140479294096e-02 1.553550239914152330e-02 8.428493978797445552e-01 -5.560609075301838761e-03 2.182348140479294096e-02
1.001835783448198569e+00 4.292068279712841355e-02 -8.584136559425682711e-02 7.368740047086859944e-03 3.145947883520516797e-04 2.146034139856420678e-02 1.510704856046536822e-02 8.523309359602584401e-01 1.561827846913139885e-03 2.146034139856420678e-02
1.010296575426811616e+00 4.220050729925679811e-02 -8.440101459851359622e-02 7.123531265258505052e-03 1.720368917505016304e-03 2.110025364962839906e-02 1.468694181449090724e-02 8.620005682385059043e-01 8.785196431129778036e-03 2.110025364962839906e-02
1.018828821232576898e+00 4.148648662299818379e-02 -8.297297324599636759e-02 6.884514289280828890e-03 3.066821919101597738e-03 2.074324331149909190e-02 1.427511722917684106e-02 8.718629617598687709e-01 1.611276742880262888e-02 2.074324331149909190e-02
1.027433124313661628e+00 4.077866975196117044e-02 -8.155733950392234088e-02 6.651599626958051674e-03 4.355266693970377689e-03 2.038933487598058522e-02 1.387150807155501826e-02 8.819229216089798928e-01 2.354790844389862553e-02 2.038933487598058522e-02
1.036110093214527295e+00 4.007710432168482689e-02 -8.015420864336965379e-02 6.424697163244834364e-03 5.587004633202552473e-03 2.003855216084241345e-02 1.347604584847210407e-02 8.921853956046470469e-01 3.109408740529774617e-02 2.003855216084241345e-02
1.044860341618968347e+00 3.938183659543488535e-02 -7.876367319086977070e-02 6.203716214518137373e-03 6.763325481436849307e-03 1.969091829771744268e-02 1.308866034850873945e-02 9.026554791741199235e-01 3.875487617535718771e-02 1.969091829771744268e-02
1.053684488393515473e+00 3.869291144046990011e-02 -7.738582288093980022e-02 5.988565582960185714e-03 7.885507200753122392e-03 1.934645572023495005e-02 1.270927968504355007e-02 9.133384204142790397e-01 4.653395430053105380e-02 1.934645572023495005e-02
1.062583157631207031e+00 3.801037230480031059e-02 -7.602074460960062119e-02 5.779153610998122303e-03 8.954815835309160033e-03 1.900518615240015530e-02 1.233783034042786747e-02 9.242396253476633516e-01 5.443511291020848575e-02 1.900518615240015530e-02
1.071556978695725082e+00 3.733426119446401487e-02 -7.466852238892802973e-02 5.575388235745846154e-03 9.972505376856843906e-03 1.866713059723200743e-02 1.197423721123580184e-02 9.353646633816163902e-01 6.246225877022459905e-02 1.866713059723200743e-02
1.080606586265910662e+00 3.666461865134037351e-02 -7.332923730268074702e-02 5.377177043392865168e-03 1.093981763127521711e-02 1.833230932567018676e-02 1.161842365455181131e-02 9.467192729792409667e-01 7.061941849780929703e-02 1.833230932567018676e-02
1.089732620380649886e+00 3.600148373152676357e-02 -7.200296746305352713e-02 5.184427323485544907e-03 1.185798208625818417e-02 1.800074186576338178e-02 1.127031153525774945e-02 9.583093675512156517e-01 7.891074294505068254e-02 1.800074186576338178e-02
1.098935726484142839e+00 3.534489398429951218e-02 -7.068978796859902436e-02 4.997046123045487641e-03 1.272821578029617595e-02 1.767244699214975609e-02 1.092982127427851759e-02 9.701410415779915253e-01 8.734051175829750380e-02 1.767244699214975609e-02
1.108216555471550402e+00 3.469488543168286476e-02 -6.938977086336572953e-02 4.814940300470399621e-03 1.355172317309125130e-02 1.734744271584143238e-02 1.059687189774522441e-02 9.822205769722988089e-01 9.591313812127016947e-02 1.734744271584143238e-02
1.117575763735031869e+00 3.405149254864777569e-02 -6.810298509729555139e-02 4.638016579162460191e-03 1.432969601754618960e-02 1.702574627432388785e-02 1.027138108703232362e-02 9.945544496923970357e-01 1.046331736900321385e-01 1.702574627432388785e-02
1.127014013210167365e+00 3.341474824396355181e-02 -6.682949648792710362e-02 4.466181600829861181e-03 1.506331323346819795e-02 1.670737412198177591e-02 9.953265229624639818e-03 1.007149336616955049e+00 1.135053137283593139e-01 1.670737412198177591e-02
1.136531971422773069e+00 3.278468384172459477e-02 -6.556936768344918953e-02 4.299341978407350724e-03 1.575374078312814785e-02 1.639234192086229738e-02 9.642439470768529239e-03 1.020012122692999901e+00 1.225344024524573777e-01 1.639234192086229738e-02
1.146130311536113666e+00 3.216132906357384996e-02 -6.432265812714769992e-02 4.137404348541920060e-03 1.640213154881708935e-02 1.608066453178692498e-02 9.338817765860043044e-03 1.033149908368899084e+00 1.317254385944206518e-01 1.608066453178692498e-02
1.155809712398512046e+00 3.154471201164528449e-02 -6.308942402329056898e-02 3.980275423590553391e-03 1.700962521254088811e-02 1.577235600582264224e-02 9.042312933522136595e-03 1.046570017324916835e+00 1.410835811942698359e-01 1.577235600582264224e-02
1.165570858591360226e+00 3.093485915224678320e-02 -6.186971830449356641e-02 3.827862043077386294e-03 1.757734813799423368e-02 1.546742957612339160e-02 8.752836709321610079e-03 1.060280004514481123e+00 1.506141556308940588e-01 1.546742957612339160e-02
1.175414440477537514e+00 3.033179530030444618e-02 -6.066359060060889236e-02 3.680071224558283463e-03 1.810641325495536413e-02 1.516589765015222309e-02 8.470299800075227134e-03 1.074287664529951503e+00 1.603226599027335053e-01 1.516589765015222309e-02
1.185341154250236784e+00 2.973554360458958296e-02 -5.947108720917916591e-02 3.536810213841793706e-03 1.859791994624160338e-02 1.486777180229479148e-02 8.194611938693868378e-03 1.088601040307312529e+00 1.702147711695598531e-01 1.486777180229479148e-02
1.195351701982203307e+00 2.914612553374857154e-02 -5.829225106749714308e-02 3.397986534516121877e-03 1.905295393736598786e-02 1.457306276687428577e-02 7.925681939512169843e-03 1.103228432184947705e+00 1.802963525672849621e-01 1.457306276687428577e-02
1.205446791675389040e+00 2.856356086315593734e-02 -5.712712172631187468e-02 3.263508036732854205e-03 1.947258718903405184e-02 1.428178043157796867e-02 7.663417754050522168e-03 1.118178407332364399e+00 1.905734603083110990e-01 1.428178043157796867e-02
1.215627137311026118e+00 2.798786766261030651e-02 -5.597573532522061301e-02 3.133282945199150973e-03 1.985787779261929953e-02 1.399393383130515325e-02 7.407726527155399955e-03 1.133459809565530607e+00 2.010523510805630465e-01 1.399393383130515325e-02
1.225893458900124466e+00 2.741906228489237804e-02 -5.483812456978475608e-02 3.007219906331230330e-03 2.020986986875474012e-02 1.370953114244618902e-02 7.158514653463161556e-03 1.149081769566296041e+00 2.117394897589987279e-01 1.370953114244618729e-02
1.236246482534394175e+00 2.685715935520374339e-02 -5.371431871040748679e-02 2.885228034523232028e-03 2.052959346917634931e-02 1.342857967760187170e-02 6.915687834131944295e-03 1.165053715524227318e+00 2.226415574440820111e-01 1.342857967760187343e-02
1.246686940437599533e+00 2.630217176150471611e-02 -5.260434352300943223e-02 2.767216957486784597e-03 2.081806448195352988e-02 1.315108588075235806e-02 6.679151133785581930e-03 1.181385384220102086e+00 2.337654598424360464e-01 1.315108588075235979e-02
1.257215571017344935e+00 2.575411064576888301e-02 -5.150822129153776602e-02 2.653096860618024515e-03 2.107628454023954823e-02 1.287705532288444150e-02 6.448809037613055690e-03 1.198086832571247484e+00 2.451183360056588267e-01 1.287705532288444150e-02
1.267833118917300883e+00 2.521298539617131823e-02 -5.042597079234263646e-02 2.542778530350192460e-03 2.130524093467353608e-02 1.260649269808565912e-02 6.224565508566435972e-03 1.215168449659937089e+00 2.567075674440965072e-01 1.260649269808565738e-02
1.278540335069866973e+00 2.467880364022716211e-02 -4.935760728045432422e-02 2.436173396451557591e-03 2.150590652956345383e-02 1.233940182011358105e-02 6.006324044600169429e-03 1.232640969267084108e+00 2.685407876332169819e-01 1.233940182011358105e-02
1.289337976749284520e+00 2.415157123889588239e-02 -4.830314247779176479e-02 2.333193573229851072e-03 2.167923968297778836e-02 1.207578561944794120e-02 5.793987735893927835e-03 1.250515482934637213e+00 2.806258919311425126e-01 1.207578561944794120e-02
1.300226807625193937e+00 2.363129228166685816e-02 -4.726258456333371633e-02 2.233751899606270519e-03 2.182618417087081597e-02 1.181564614083342908e-02 5.587459322001556844e-03 1.268803453581201612e+00 2.929710479268264334e-01 1.181564614083342908e-02
1.311207597816645087e+00 2.311796908264024397e-02 -4.623593816528048794e-02 2.137761978023640982e-03 2.194766911536458198e-02 1.155898454132012199e-02 5.386641248868140677e-03 1.287516729696702722e+00 3.055847062393885483e-01 1.155898454132012372e-02
1.322281123946566384e+00 2.261160217761694000e-02 -4.522320435523387999e-02 2.045138212155244491e-03 2.204460891730765371e-02 1.130580108880847000e-02 5.191435725657497953e-03 1.306667560143190965e+00 3.184756117901617611e-01 1.130580108880847000e-02
1.333448169196689292e+00 2.211219032221050165e-02 -4.422438064442100331e-02 1.955795843382639090e-03 2.211790319322791409e-02 1.105609516110525083e-02 5.001744781332432589e-03 1.326268609590268710e+00 3.316528155701276570e-01 1.105609516110525083e-02
1.344709523362942249e+00 2.161973049099281258e-02 -4.323946098198562515e-02 1.869650986012657201e-03 2.216843671679399885e-02 1.080986524549640629e-02 4.817470320930165167e-03 1.346332974615094047e+00 3.451256869266038363e-01 1.080986524549640629e-02
1.356065982911306866e+00 2.113421787768507767e-02 -4.226843575537015535e-02 1.786620661205854223e-03 2.219707936489646177e-02 1.056710893884253884e-02 4.638514181475927867e-03 1.366874200498425784e+00 3.589039263942744307e-01 1.056710893884253884e-02
1.367518351034150204e+00 2.065564589640406928e-02 -4.131129179280813857e-02 1.706622829590536978e-03 2.220468606845674153e-02 1.032782294820203464e-02 4.464778187477754651e-03 1.387906298749828071e+00 3.729975790969913829e-01 1.032782294820203464e-02
1.379067437707030219e+00 2.018400618397325069e-02 -4.036801236794650138e-02 1.629576422538681763e-03 2.219209676806827014e-02 1.009200309198662535e-02 4.296164205946233910e-03 1.409443765396836801e+00 3.874170487481479186e-01 1.009200309198662535e-02
1.390714059745981723e+00 1.971928860330720776e-02 -3.943857720661441552e-02 1.555401372082086155e-03 2.216013637457033697e-02 9.859644301653603879e-03 4.132574200883444397e-03 1.431501600074720493e+00 4.021731122788981816e-01 9.859644301653603879e-03
1.402459040865286610e+00 1.926148124787684449e-02 -3.852296249575368897e-02 1.484018639449245216e-03 2.210961473465187371e-02 9.630740623938422243e-03 3.973910287185965749e-03 1.454095325955363727e+00 4.172769351250558700e-01 9.630740623938422243e-03
1.414303211735731480e+00 1.881057044726192756e-02 -3.762114089452385512e-02 1.415350242205615271e-03 2.204132660157759327e-02 9.405285223630963781e-03 3.820074783907657229e-03 1.477241010555825573e+00 4.327400872051304637e-01 9.405285223630963781e-03
1.426247410043356645e+00 1.836654077379648933e-02 -3.673308154759297867e-02 1.349319279982115699e-03 2.195605161112537673e-02 9.183270386898244667e-03 3.670970266828701891e-03 1.500955287469250221e+00 4.485745596237059596e-01 9.183270386898244667e-03
1.438292480548702956e+00 1.792937505031148501e-02 -3.585875010062297003e-02 1.285849958778927929e-03 2.185455426281900787e-02 8.964687525155742506e-03 3.526499620278373583e-03 1.525255379063064298e+00 4.647927821361964029e-01 8.964687525155742506e-03
1.450439275146557350e+00 1.749905435897823949e-02 -3.499810871795647899e-02 1.224867613833901386e-03 2.173758390653593442e-02 8.749527179489119746e-03 3.386566088160049715e-03 1.550159120191770601e+00 4.814076414129455639e-01 8.749527179489119746e-03
1.462688652926204202e+00 1.707555805125484868e-02 -3.415111610250969737e-02 1.166298731047097064e-03 2.160587473456503094e-02 8.537779025627424342e-03 3.251073324128032297e-03 1.575684982974168369e+00 4.984325001427010737e-01 8.537779025627424342e-03
1.475041480232183844e+00 1.665886375893691970e-02 -3.331772751787383940e-02 1.110070966955287652e-03 2.146014577918445992e-02 8.329431879468459851e-03 3.119925440867075874e-03 1.601852102687474799e+00 5.158812170176497736e-01 8.329431879468459851e-03
1.487498630725566207e+00 1.624894740631254234e-02 -3.249789481262508467e-02 1.056113167252444333e-03 2.130110091582474580e-02 8.124473703156271168e-03 2.993027058426678960e-03 1.628680304833660886e+00 5.337681676445132917e-01 8.124473703156271168e-03
1.500060985445741180e+00 1.584578322342053425e-02 -3.169156644684106849e-02 1.004355383854542731e-03 2.112942887187670843e-02 7.922891611710267123e-03 2.870283351563693037e-03 1.656190133436263423e+00 5.521082664286176556e-01 7.922891611710267123e-03
1.512729432872730095e+00 1.544934376040971863e-02 -3.089868752081943726e-02 9.547288905092428000e-04 2.094580324119910131e-02 7.724671880204859314e-03 2.751600096048225676e-03 1.684402880629090271e+00 5.709169894804363432e-01 7.724671880204859314e-03
1.525504868990023688e+00 1.505959990299574405e-02 -3.011919980599148811e-02 9.071661969532377303e-04 2.075088250437490123e-02 7.529799951497872026e-03 2.636883713889346531e-03 1.713340617601580407e+00 5.902103985968288891e-01 7.529799951497872026e-03
1.538388197347952513e+00 1.467652088901078185e-02 -2.935304177802156370e-02 8.616010616222793614e-04 2.054531005475956906e-02 7.338260444505390924e-03 2.526041317438728652e-03 1.743026226969080605e+00 6.100051663720832407e-01 7.338260444505390924e-03
1.551380329127589164e+00 1.430007432604042499e-02 -2.860014865208084997e-02 8.179685029211220372e-04 2.032971423035929287e-02 7.150037163020212493e-03 2.418980752332136521e-03 1.773483436640047595e+00 6.303186024969227308e-01 7.150037163020212493e-03
1.564482183205193611e+00 1.393022621014045406e-02 -2.786045242028090813e-02 7.762048090627363594e-04 2.010470835157079916e-02 6.965113105070227031e-03 2.315610639230298966e-03 1.804736855256132921e+00 6.511686813068949808e-01 6.965113105070227031e-03
1.577694686217200326e+00 1.356694094562532413e-02 -2.713388189125064826e-02 7.362475464883398105e-04 1.987089076480876709e-02 6.783470472812662064e-03 2.215840414322680502e-03 1.836812009285291092e+00 6.725740706449768735e-01 6.783470472812662064e-03
1.591018772625755862e+00 1.321018136591876717e-02 -2.642036273183753434e-02 6.980355668818697410e-04 1.962884489204059363e-02 6.605090682959383584e-03 2.119580368559513019e-03 1.869735381852473566e+00 6.945541621068799243e-01 6.605090682959383584e-03
1.604455384784809313e+00 1.285990875545557632e-02 -2.571981751091115265e-02 6.615090127945719460e-04 1.937913928624195731e-02 6.429954377727788162e-03 2.026741685579387404e-03 1.903534453397195847e+00 7.171291027414040675e-01 6.429954377727788162e-03
1.618005473006759676e+00 1.251608287262263516e-02 -2.503216574524527033e-02 6.266093218974306709e-04 1.912232769278065028e-02 6.258041436311317582e-03 1.937236478301817590e-03 1.938237744252198747e+00 7.403198282822688325e-01 6.258041436311317582e-03
1.631669995629668524e+00 1.217866197372568550e-02 -2.435732394745137100e-02 5.932792298810880653e-04 1.885894911672943153e-02 6.089330986862842750e-03 1.850977824156171004e-03 1.973874859242744417e+00 7.641480979922153915e-01 6.089330986862842750e-03
1.645449919085038681e+00 1.184760283796724468e-02 -2.369520567593448937e-02 5.614627720248380324e-04 1.858952789610225989e-02 5.923801418983622342e-03 1.767879798920557509e-03 2.010476534411652416e+00 7.886365312047556309e-01 5.923801418983622342e-03
