# r  R1s  dR1s
# H Koga 1999: single 1s orbital (occ=1, l=0)
# R1s = 2*exp(-r) analytically (zeta=1, n=1 STO normalised)
# Column index: 0=r, 1=R1s, 2=dR1s
1.175265431672621982e-05 1.999976494829490914e+00 -1.999976494829490914e+00
1.185190887023010769e-05 1.999976296322726776e+00 -1.999976296322726776e+00
1.195200165704927578e-05 1.999976096139535642e+00 -1.999976096139535642e+00
1.205293975630570102e-05 1.999975894265760168e+00 -1.999975894265760168e+00
1.215473030690658222e-05 1.999975690687123109e+00 -1.999975690687123109e+00
1.225738050804924964e-05 1.999975485389226648e+00 -1.999975485389226648e+00
1.236089761973033175e-05 1.999975278357551733e+00 -1.999975278357551733e+00
1.246528896325921642e-05 1.999975069577456299e+00 -1.999975069577456299e+00
1.257056192177586589e-05 1.999974859034174823e+00 -1.999974859034174823e+00
1.267672394077298376e-05 1.999974646712816995e+00 -1.999974646712816995e+00
1.278378252862260526e-05 1.999974432598367047e+00 -1.999974432598367047e+00
1.289174525710713602e-05 1.999974216675682204e+00 -1.999974216675682204e+00
1.300061976195485991e-05 1.999973998929491570e+00 -1.999973998929491570e+00
1.311041374337999366e-05 1.999973779344395464e+00 -1.999973779344395464e+00
1.322113496662727822e-05 1.999973557904864307e+00 -1.999973557904864307e+00
1.333279126252118988e-05 1.999973334595237517e+00 -1.999973334595237517e+00
1.344539052801976932e-05 1.999973109399721727e+00 -1.999973109399721727e+00
1.355894072677314672e-05 1.999972882302390564e+00 -1.999972882302390564e+00
1.367344988968677458e-05 1.999972653287183100e+00 -1.999972653287183100e+00
1.378892611548941415e-05 1.999972422337902733e+00 -1.999972422337902733e+00
1.390537757130592961e-05 1.999972189438216086e+00 -1.999972189438216086e+00
1.402281249323490354e-05 1.999971954571651889e+00 -1.999971954571651889e+00
1.414123918693114657e-05 1.999971717721599873e+00 -1.999971717721599873e+00
1.426066602819312320e-05 1.999971478871309216e+00 -1.999971478871309216e+00
1.438110146355532259e-05 1.999971238003887875e+00 -1.999971238003887875e+00
1.450255401088566072e-05 1.999970995102301252e+00 -1.999970995102301252e+00
1.462503225998790043e-05 1.999970750149370646e+00 -1.999970750149370646e+00
